"type","value","validation"
"bip39","sample kidney fabric side visit pudding another rate spare collect legend sleep",true
"bip39","budget grain kite thought rocket bike increase certain script agent cement luxury",true
"bip39","sport other yard easy orient vehicle engage cart marble wheat round valid",true
"bip39","step cost swap empower subject jungle maximum balance same light lottery nerve",true
"bip39","desk output spirit nation point gallery odor genuine thrive sister title knee",true
"bip39","oblige eager crop latin rookie friend below before frequent hand metal laptop",true
"bip39","choose announce stay rocket program bunker bridge eight vibrant school entry hybrid",true
"bip39","always mention spot unlock tired lens tunnel flush drift pioneer neutral portion",true
"bip39","nerve light walnut orbit comic crazy company because pitch strong exhibit submit",true
"bip39","castle absurd bulk health exact flag wire tuition narrow woman scout evolve",true
"bip39","gym blood measure envelope diagram section motion owner pig credit throw word",true
"bip39","already source gloom attract pass open upgrade old sea stand laundry measure",true
"bip39","fold eight there vote coin unfair easy similar city alone surround regular",true
"bip39","bacon snack this train response soccer extra arrange debate hill harvest ozone",true
"bip39","post quick menu tornado inch dad bomb run ethics stage addict series",true
"bip39","maze gorilla author oil moon paper guard like coil delay slab loud",true
"bip39","reveal private ordinary cream imitate nest because fitness update snow arm valley",true
"bip39","year praise mirror bar grow agent prosper void face churn velvet few",true
"bip39","pigeon despair work kiss milk tobacco inform creek tree year trap neglect",true
"bip39","only casino badge fabric mention skill anxiety ceiling that spice grape blur",true
"bip39","title awful guard follow glare beyond various group junior topic crucial giggle",true
"bip39","own space unique illness smile prosper above acid parent story blind fence",true
"bip39","awful planet squeeze carbon churn leopard forum olympic dish inflict load dumb",true
"bip39","verify need skull delay dinner rug caught mule remove follow ribbon predict",true
"bip39","expose cushion merry toast mule input deny lab boss cook write craft",true
"bip39","weasel behave fiction famous twin begin wish demand come finish execute verify",true
"bip39","urge left surround until cactus sentence obey say cannon tuna cement load",true
"bip39","elephant art firm final humor clarify year trigger void concert service resemble",true
"bip39","device defy sunny normal intact alter device vital upgrade tomato skate rebuild",true
"bip39","wave lunar better bamboo scene claim praise sad joy city undo version",true
"bip39","depend invest shadow ugly nut insane original inform crisp toe tennis power",true
"bip39","habit weekend host vanish rely clay slight decide elephant gown comfort reflect",true
"bip39","crouch shoulder marine staff bargain person kiss wool stumble beach champion blossom",true
"bip39","repeat shadow there minimum horn young rely north change sadness pyramid tuition",true
"bip39","glad source lizard draw fox solution chunk jaguar bunker giggle spice liar",true
"bip39","midnight turtle taste rebel okay traffic bid payment congress divide seven mistake",true
"bip39","fancy toast cradle chest denial require tunnel trip shiver laugh verify woman",true
"bip39","brain twist husband ball figure trade lab snap detect physical machine foil",true
"bip39","sleep oak soup sight pistol crew effort rough hen mechanic bundle bar",true
"bip39","believe reject town oil peace repeat ostrich name forget pilot culture busy",true
"bip39","image lesson shrimp analyst scrub analyst horn empty home inform tail crouch",true
"bip39","isolate furnace arch boss apology miracle mirror spoon use riot canyon tonight",true
"bip39","load alone belt bind patrol cave roof census silly twenty shrimp victory",true
"bip39","cool nature chef blanket devote occur blame talk hockey very borrow question",true
"bip39","clap conduct diagram suggest logic woman olympic cruel equip pluck ball grief",true
"bip39","cluster snake direct trouble grain knock such primary before peasant address below",true
"bip39","suggest diagram file degree frequent comfort obvious color erase way spirit soldier",true
"bip39","mistake blouse rug end pen another juice stove mom exit film hawk",true
"bip39","tail nose okay true mushroom airport artist outer stem stable vault dentist",true
"bip39","pact grunt toss jungle buzz roast mammal square media swift fame palace",true
"bip39","giant enemy range bacon acoustic gorilla address path rival tuition stomach that",true
"bip39","inherit boring nose decrease plate pipe napkin fashion scrub skirt cattle kitchen",true
"bip39","either demand enrich arrange crane near slab later frost hurdle gauge erupt",true
"bip39","cushion portion vendor repair artist spatial chair cute local chalk artefact slab",true
"bip39","wash maple bitter naive garlic trumpet rug gorilla warm nice swing penalty",true
"bip39","label photo topple element random cash current need bracket wreck acid disorder",true
"bip39","join green onion space pull sunset before divide prison six casino issue",true
"bip39","oil salmon siren harbor sketch arrow bus remain laugh high able faith",true
"bip39","this chase melody dizzy match junior mutual absorb speak roof bargain pulse",true
"bip39","enough slide silver below canyon rely proof advice shuffle slab early public",true
"bip39","muscle prefer endless lawsuit note twenty luxury riot offer chicken square web",true
"bip39","sound rival want resource hill notice gaze hope buffalo clinic assault sustain",true
"bip39","demand carbon occur armed brave forward sudden caution marble write silk human",true
"bip39","subject over outside eager broken helmet donkey tree note uncover find elephant",true
"bip39","write change add decline aisle noise squirrel cover beach sibling forest feed",true
"bip39","green sketch science old loud ridge pledge acid elbow pattern twenty fresh",true
"bip39","tobacco naive once chief walk pumpkin pill emotion pulse flight arena entry",true
"bip39","ask oven imitate net finger sell sustain antique farm spare gaze foot",true
"bip39","special sad owner sick will vital acquire crack ring refuse join pencil",true
"bip39","lady leader bachelor truly help tiny call punch again oval core tiger",true
"bip39","gesture witness execute remind urban ball average green adult silver business shy",true
"bip39","basket cruel raven ramp useless east confirm veteran top recall elder bottom",true
"bip39","dumb want dinner fresh two bone flush renew cloud recall only dish",true
"bip39","earth amused mouse tank inner vast delay scrub pyramid rookie supply feature",true
"bip39","adjust rate catalog nuclear hen dwarf review mammal fold practice theme desk",true
